city_1,city_2,city_3,city_4,city_5,area,rooms,bathroom,parking,floor,animal_1,animal_2,furniture_1,furniture_2,total
1,0,0,0,0,385.0,3,4,3,0,1,0,0,1,10640.0
1,0,0,0,0,355.0,4,4,3,0,1,0,0,1,8070.0
0,1,0,0,0,90.0,2,1,1,2,1,0,0,1,1902.0
1,0,0,0,0,190.0,3,4,4,0,1,0,0,1,5351.0
0,0,0,1,0,181.0,2,1,2,0,1,0,0,1,1554.0
1,0,0,0,0,350.0,3,5,4,13,1,0,0,1,9285.0
0,0,0,0,1,168.0,5,3,2,2,1,0,0,1,4790.0
0,0,1,0,0,73.0,2,1,0,1,1,0,0,1,4641.0
1,0,0,0,0,378.0,5,5,4,4,1,0,0,1,9039.0
0,0,0,1,0,60.0,2,1,1,0,1,0,0,1,1500.0
0,0,0,0,1,362.0,4,5,0,19,0,1,0,1,21310.0
1,0,0,0,0,90.0,3,2,0,0,1,0,0,1,1862.0
0,0,1,0,0,42.0,1,1,0,4,0,1,1,0,2578.0
0,0,1,0,0,56.0,2,1,1,18,1,0,0,1,1669.0
1,0,0,0,0,16.0,1,1,0,1,0,1,0,1,891.0
1,0,0,0,0,90.0,2,2,2,15,0,1,1,0,11530.0
0,0,0,0,1,67.0,1,1,0,13,1,0,0,1,1292.0
1,0,0,0,0,488.0,4,3,3,0,1,0,0,1,21820.0
0,0,1,0,0,30.0,1,1,0,10,1,0,0,1,2025.0
1,0,0,0,0,290.0,6,3,4,0,1,0,0,1,9646.0
1,0,0,0,0,266.0,3,3,4,10,1,0,0,1,12680.0
0,0,0,1,0,47.0,2,1,1,4,1,0,0,1,1197.0
0,0,1,0,0,590.0,6,6,2,0,1,0,1,0,9847.0
1,0,0,0,0,900.0,4,9,8,1,1,0,0,1,20930.0
1,0,0,0,0,86.0,2,1,1,0,1,0,0,1,2344.0
1,0,0,0,0,290.0,3,3,2,0,1,0,1,0,16230.0
0,1,0,0,0,84.0,3,2,2,4,1,0,0,1,4199.0
1,0,0,0,0,160.0,3,1,2,0,1,0,0,1,5301.0
1,0,0,0,0,37.0,1,1,0,3,0,1,1,0,4142.0
0,0,0,1,0,73.0,3,1,1,4,1,0,0,1,1215.0
1,0,0,0,0,350.0,4,5,5,17,1,0,1,0,19990.0
0,0,1,0,0,57.0,1,1,0,2,1,0,0,1,1325.0
0,0,0,1,0,48.0,1,1,0,9,1,0,0,1,1030.0
0,0,1,0,0,30.0,1,1,0,8,1,0,0,1,1226.0
0,0,0,1,0,198.0,6,3,4,0,1,0,0,1,2176.0
0,1,0,0,0,47.0,1,1,0,2,0,1,0,1,1374.0
0,1,0,0,0,60.0,2,1,1,3,1,0,0,1,1084.0
1,0,0,0,0,230.0,3,3,0,9,1,0,1,0,6873.0
0,0,0,0,1,90.0,2,1,1,0,0,1,0,1,1545.0
0,0,1,0,0,129.0,3,2,1,8,1,0,1,0,4664.0
1,0,0,0,0,240.0,4,4,4,22,1,0,0,1,9154.0
0,1,0,0,0,55.0,1,1,0,14,1,0,0,1,1764.0
0,1,0,0,0,52.0,1,1,0,0,1,0,0,1,1410.0
1,0,0,0,0,250.0,3,4,3,8,1,0,0,1,8776.0
1,0,0,0,0,200.0,3,2,2,19,1,0,0,1,13820.0
0,0,0,0,1,312.0,4,3,3,1,1,0,0,1,4292.0
1,0,0,0,0,230.0,5,5,3,0,1,0,0,1,10670.0
1,0,0,0,0,72.0,2,2,2,9,1,0,0,1,3471.0
1,0,0,0,0,55.0,2,1,0,5,1,0,1,0,3075.0
0,0,1,0,0,72.0,2,2,1,2,0,1,1,0,4694.0
1,0,0,0,0,50.0,2,1,0,0,1,0,0,1,1302.0
1,0,0,0,0,17.0,1,1,0,1,1,0,0,1,2740.0
0,0,0,0,1,160.0,3,3,2,4,1,0,0,1,2845.0
1,0,0,0,0,214.0,4,4,3,5,1,0,0,1,10430.0
0,0,1,0,0,65.0,1,1,0,0,1,0,0,1,2154.0
1,0,0,0,0,136.0,3,2,1,10,0,1,1,0,8114.0
0,1,0,0,0,70.0,2,2,1,6,1,0,0,1,2425.0
0,1,0,0,0,38.0,1,1,0,2,1,0,0,1,1350.0
1,0,0,0,0,450.0,8,5,5,0,1,0,0,1,9121.0
0,0,1,0,0,67.0,2,1,1,2,1,0,0,1,3576.0
1,0,0,0,0,20.0,1,1,0,1,0,1,0,1,1149.0
1,0,0,0,0,41.0,1,1,0,12,1,0,0,1,1900.0
1,0,0,0,0,50.0,2,1,1,7,1,0,0,1,2077.0
1,0,0,0,0,205.0,3,3,3,0,1,0,0,1,6184.0
1,0,0,0,0,100.0,3,2,1,0,1,0,0,1,3850.0
1,0,0,0,0,190.0,3,4,4,16,1,0,1,0,19200.0
0,0,0,0,1,45.0,2,1,0,0,1,0,0,1,1373.0
0,0,0,1,0,57.0,1,1,1,2,1,0,0,1,1482.0
0,1,0,0,0,88.0,1,2,2,3,1,0,0,1,2004.0
1,0,0,0,0,70.0,1,1,1,10,1,0,1,0,3983.0
1,0,0,0,0,76.0,2,2,0,11,1,0,1,0,3482.0
0,0,1,0,0,36.0,1,1,0,10,1,0,0,1,1867.0
0,1,0,0,0,61.0,2,2,2,11,1,0,0,1,3024.0
1,0,0,0,0,280.0,4,3,6,0,1,0,1,0,13390.0
1,0,0,0,0,480.0,5,6,3,0,1,0,0,1,6076.0
0,0,0,1,0,45.0,1,1,1,17,1,0,1,0,1975.0
1,0,0,0,0,42.0,1,1,0,9,1,0,1,0,2994.0
0,1,0,0,0,62.0,2,1,0,4,1,0,0,1,1127.0
1,0,0,0,0,38.0,2,1,0,2,1,0,0,1,1610.0
1,0,0,0,0,44.0,1,1,1,8,0,1,1,0,3009.0
1,0,0,0,0,75.0,3,2,2,11,1,0,0,1,3633.0
0,0,1,0,0,66.0,2,1,1,2,1,0,0,1,1917.0
1,0,0,0,0,125.0,3,3,2,0,1,0,0,1,2881.0
0,0,0,1,0,62.0,2,1,2,7,1,0,0,1,2219.0
1,0,0,0,0,77.0,2,1,1,5,1,0,0,1,4752.0
1,0,0,0,0,136.0,2,4,2,7,1,0,0,1,6643.0
1,0,0,0,0,200.0,4,2,1,5,1,0,0,1,7507.0
1,0,0,0,0,35.0,1,1,0,1,0,1,0,1,1572.0
1,0,0,0,0,250.0,4,3,2,0,1,0,1,0,4678.0
1,0,0,0,0,90.0,2,2,2,0,1,0,1,0,4162.0
0,0,0,1,0,72.0,2,2,1,7,1,0,0,1,1350.0
1,0,0,0,0,168.0,3,3,5,16,1,0,0,1,5404.0
0,1,0,0,0,360.0,3,4,3,5,1,0,1,0,17890.0
0,0,0,1,0,38.0,1,1,1,9,1,0,0,1,1280.0
1,0,0,0,0,23.0,1,1,1,26,1,0,0,1,2876.0
0,1,0,0,0,440.0,3,3,3,7,0,1,0,1,10840.0
1,0,0,0,0,120.0,3,3,2,9,1,0,1,0,4854.0
0,0,1,0,0,90.0,2,2,0,5,1,0,0,1,3447.0
0,1,0,0,0,125.0,4,2,0,7,1,0,0,1,2802.0
1,0,0,0,0,200.0,3,4,3,6,1,0,1,0,8123.0
1,0,0,0,0,190.0,3,3,2,5,1,0,0,1,5394.0
0,0,0,0,1,123.0,3,2,1,3,1,0,0,1,3141.0
0,0,0,1,0,53.0,2,1,1,0,1,0,0,1,2351.0
0,0,1,0,0,70.0,2,1,1,2,1,0,0,1,2829.0
1,0,0,0,0,90.0,2,2,2,17,1,0,1,0,14310.0
1,0,0,0,0,95.0,3,2,0,0,1,0,0,1,1614.0
0,0,0,1,0,74.0,3,1,1,4,1,0,0,1,1426.0
1,0,0,0,0,64.0,1,1,1,15,0,1,0,1,4266.0
1,0,0,0,0,155.0,4,5,3,14,0,1,0,1,8552.0
0,0,1,0,0,125.0,3,1,2,3,0,1,0,1,3388.0
1,0,0,0,0,40.0,1,1,1,9,1,0,1,0,1976.0
0,1,0,0,0,350.0,3,2,4,0,1,0,1,0,7130.0
0,0,0,0,1,417.0,3,5,8,0,1,0,0,1,8226.0
0,1,0,0,0,350.0,4,4,4,0,1,0,0,1,6299.0
1,0,0,0,0,40.0,1,1,1,8,0,1,0,1,3376.0
1,0,0,0,0,30.0,1,1,1,15,0,1,1,0,4340.0
1,0,0,0,0,142.0,3,4,2,4,1,0,0,1,6033.0
0,1,0,0,0,110.0,3,3,2,5,1,0,1,0,5659.0
1,0,0,0,0,100.0,4,4,1,0,1,0,0,1,10160.0
1,0,0,0,0,377.0,5,4,3,0,1,0,0,1,9021.0
1,0,0,0,0,230.0,2,3,3,17,1,0,1,0,11310.0
1,0,0,0,0,35.0,1,1,0,5,0,1,1,0,2348.0
1,0,0,0,0,32.0,1,1,1,16,1,0,0,1,3470.0
1,0,0,0,0,74.0,2,1,1,5,1,0,0,1,2672.0
1,0,0,0,0,147.0,2,3,4,19,1,0,0,1,4191.0
1,0,0,0,0,35.0,1,1,0,3,1,0,1,0,3072.0
0,0,1,0,0,26.0,1,1,0,7,1,0,1,0,2234.0
1,0,0,0,0,70.0,2,2,1,5,1,0,1,0,2244.0
1,0,0,0,0,150.0,3,3,3,19,1,0,1,0,5376.0
1,0,0,0,0,200.0,3,3,2,0,1,0,0,1,8413.0
0,0,0,1,0,60.0,1,1,1,14,1,0,0,1,1746.0
1,0,0,0,0,250.0,4,5,3,2,1,0,0,1,4617.0
1,0,0,0,0,44.0,1,2,0,12,0,1,1,0,6768.0
1,0,0,0,0,250.0,7,5,2,0,1,0,1,0,6091.0
1,0,0,0,0,157.0,3,2,0,7,1,0,0,1,6230.0
1,0,0,0,0,97.0,2,2,0,1,1,0,0,1,6871.0
0,0,0,0,1,548.0,4,7,6,17,1,0,0,1,23590.0
1,0,0,0,0,28.0,1,1,0,1,1,0,0,1,1342.0
1,0,0,0,0,250.0,3,4,0,1,1,0,1,0,13790.0
0,0,0,0,1,193.0,4,2,2,0,1,0,0,1,9301.0
0,0,0,0,1,428.0,5,5,4,0,1,0,1,0,10430.0
1,0,0,0,0,50.0,2,1,0,2,0,1,0,1,1163.0
1,0,0,0,0,135.0,2,3,2,5,0,1,0,1,15000.0
0,0,1,0,0,103.0,2,2,1,8,1,0,0,1,2372.0
0,0,0,1,0,103.0,3,2,2,2,1,0,0,1,3170.0
1,0,0,0,0,80.0,3,2,1,0,1,0,0,1,2410.0
1,0,0,0,0,160.0,3,3,2,10,1,0,0,1,5670.0
1,0,0,0,0,238.0,4,3,4,24,1,0,0,1,15130.0
0,0,0,0,1,500.0,7,4,4,0,1,0,0,1,5758.0
1,0,0,0,0,580.0,5,5,4,4,1,0,0,1,27290.0
1,0,0,0,0,80.0,1,1,0,0,1,0,0,1,1441.0
1,0,0,0,0,210.0,4,5,3,12,1,0,1,0,6817.0
0,1,0,0,0,106.0,3,3,1,7,1,0,0,1,3369.0
0,0,1,0,0,30.0,1,1,0,11,1,0,0,1,1737.0
1,0,0,0,0,156.0,3,2,1,0,1,0,0,1,2178.0
1,0,0,0,0,60.0,1,1,1,0,1,0,0,1,1269.0
1,0,0,0,0,200.0,3,4,0,2,1,0,0,1,8098.0
1,0,0,0,0,70.0,2,2,0,1,1,0,0,1,1431.0
1,0,0,0,0,177.0,4,5,4,5,1,0,0,1,11780.0
1,0,0,0,0,103.0,3,3,2,0,1,0,0,1,3292.0
1,0,0,0,0,440.0,4,4,4,0,1,0,0,1,14680.0
1,0,0,0,0,65.0,2,1,1,8,1,0,1,0,2414.0
0,0,0,0,1,260.0,5,3,3,12,1,0,0,1,6541.0
1,0,0,0,0,200.0,4,4,6,0,1,0,0,1,4760.0
1,0,0,0,0,96.0,3,2,1,12,1,0,0,1,4442.0
1,0,0,0,0,68.0,2,2,1,2,1,0,1,0,3764.0
0,0,0,0,1,300.0,5,5,5,0,0,1,0,1,5024.0
1,0,0,0,0,34.0,1,1,0,2,1,0,0,1,1092.0
0,0,0,1,0,398.0,5,6,0,2,1,0,0,1,12810.0
0,0,0,0,1,100.0,1,1,0,1,1,0,0,1,2635.0
0,0,0,0,1,176.0,4,5,3,6,1,0,1,0,9427.0
0,0,0,0,1,90.0,2,2,2,4,0,1,1,0,4804.0
0,0,0,0,1,680.0,7,6,8,0,1,0,0,1,8560.0
0,0,0,0,1,220.0,4,3,0,9,1,0,1,0,19340.0
1,0,0,0,0,110.0,2,2,2,0,0,1,0,1,2326.0
1,0,0,0,0,180.0,3,2,1,2,1,0,1,0,7085.0
1,0,0,0,0,36.0,1,1,1,8,1,0,0,1,2311.0
0,0,0,0,1,450.0,4,4,4,8,1,0,0,1,16100.0
0,0,1,0,0,103.0,3,2,0,1,1,0,0,1,4491.0
0,1,0,0,0,101.0,2,2,2,5,1,0,0,1,2807.0
1,0,0,0,0,196.0,4,4,0,11,1,0,0,1,9985.0
0,0,1,0,0,28.0,1,1,0,0,1,0,0,1,2569.0
1,0,0,0,0,260.0,3,4,4,0,1,0,0,1,4568.0
1,0,0,0,0,330.0,4,2,5,0,1,0,0,1,2299.0
0,0,1,0,0,70.0,3,2,1,6,1,0,0,1,1908.0
0,0,1,0,0,33.0,1,1,0,3,1,0,0,1,1729.0
1,0,0,0,0,160.0,3,3,2,3,1,0,0,1,13340.0
1,0,0,0,0,60.0,2,1,1,9,1,0,0,1,1916.0
1,0,0,0,0,36.0,1,1,1,1,1,0,0,1,1618.0
1,0,0,0,0,20.0,1,1,0,1,1,0,1,0,2087.0
0,1,0,0,0,70.0,2,1,0,1,1,0,0,1,1162.0
1,0,0,0,0,180.0,3,4,4,0,1,0,1,0,4773.0
1,0,0,0,0,105.0,3,3,1,5,1,0,0,1,3158.0
1,0,0,0,0,275.0,4,5,4,1,1,0,0,1,15360.0
0,0,0,0,1,450.0,2,2,5,0,1,0,0,1,1608.0
0,0,0,1,0,360.0,4,6,4,0,1,0,0,1,8980.0
1,0,0,0,0,140.0,2,2,1,5,0,1,1,0,2775.0
1,0,0,0,0,900.0,3,5,8,0,1,0,0,1,10370.0
0,1,0,0,0,152.0,3,5,3,9,1,0,0,1,8009.0
1,0,0,0,0,280.0,3,4,3,0,1,0,1,0,8621.0
1,0,0,0,0,230.0,4,4,3,5,0,1,0,1,6030.0
0,0,0,1,0,92.0,3,2,3,6,1,0,0,1,2994.0
0,0,0,0,1,58.0,1,1,1,0,1,0,0,1,1153.0
0,0,0,1,0,41.0,2,1,1,5,0,1,0,1,1457.0
1,0,0,0,0,206.0,4,4,3,10,1,0,0,1,14960.0
0,0,0,1,0,214.0,3,3,2,1,1,0,0,1,8218.0
1,0,0,0,0,110.0,2,2,1,18,1,0,0,1,3018.0
0,0,0,0,1,100.0,2,1,0,0,1,0,0,1,815.0
0,0,0,0,1,80.0,2,2,1,4,1,0,0,1,1466.0
0,0,0,0,1,311.0,3,4,3,20,0,1,0,1,18000.0
1,0,0,0,0,200.0,2,3,2,1,1,0,1,0,17560.0
0,0,0,1,0,96.0,3,2,2,10,1,0,0,1,4230.0
0,0,1,0,0,140.0,4,2,1,1,0,1,0,1,8158.0
1,0,0,0,0,138.0,3,3,2,17,1,0,0,1,8642.0
1,0,0,0,0,140.0,3,3,1,6,1,0,1,0,6509.0
0,0,1,0,0,60.0,2,2,1,2,0,1,0,1,1859.0
1,0,0,0,0,40.0,1,1,0,0,0,1,0,1,644.0
1,0,0,0,0,178.0,3,4,4,6,1,0,1,0,13700.0
1,0,0,0,0,140.0,3,3,2,0,1,0,1,0,4999.0
1,0,0,0,0,72.0,2,1,0,1,1,0,0,1,1897.0
1,0,0,0,0,117.0,2,1,1,5,0,1,1,0,3466.0
1,0,0,0,0,35.0,1,1,1,1,1,0,0,1,1020.0
0,1,0,0,0,42.0,1,1,0,1,1,0,1,0,1263.0
0,0,0,0,1,29.0,1,1,0,1,1,0,0,1,1123.0
1,0,0,0,0,130.0,2,1,0,1,1,0,0,1,2837.0
0,0,1,0,0,100.0,3,2,1,4,1,0,0,1,7748.0
0,0,1,0,0,39.0,1,1,0,4,1,0,0,1,1111.0
1,0,0,0,0,61.0,1,1,0,9,0,1,0,1,2015.0
0,0,0,1,0,750.0,4,5,5,0,0,1,0,1,11220.0
0,0,0,0,1,142.0,4,3,2,3,1,0,0,1,3913.0
0,0,0,1,0,650.0,4,4,8,0,1,0,0,1,7813.0
1,0,0,0,0,69.0,2,2,0,0,1,0,0,1,1799.0
1,0,0,0,0,100.0,2,2,4,0,1,0,0,1,2686.0
0,0,0,0,1,300.0,4,2,2,3,1,0,0,1,10360.0
1,0,0,0,0,190.0,3,4,3,14,1,0,1,0,5375.0
0,0,1,0,0,115.0,2,2,0,13,1,0,0,1,8239.0
0,0,0,1,0,119.0,3,1,1,5,1,0,0,1,2242.0
1,0,0,0,0,100.0,2,3,1,4,1,0,1,0,3156.0
1,0,0,0,0,55.0,2,1,1,3,1,0,0,1,1501.0
1,0,0,0,0,44.0,1,1,1,2,1,0,1,0,3852.0
1,0,0,0,0,316.0,4,6,4,18,1,0,1,0,14830.0
1,0,0,0,0,83.0,2,3,2,0,1,0,0,1,3920.0
0,0,0,0,1,1000.0,5,7,8,0,1,0,0,1,17130.0
1,0,0,0,0,150.0,3,2,1,8,1,0,0,1,6033.0
1,0,0,0,0,53.0,2,1,1,7,1,0,0,1,4746.0
1,0,0,0,0,49.0,2,1,1,0,1,0,0,1,1387.0
0,0,0,1,0,185.0,3,3,2,6,1,0,0,1,3528.0
0,0,1,0,0,40.0,1,1,0,0,1,0,0,1,1239.0
1,0,0,0,0,65.0,2,1,0,3,1,0,0,1,1818.0
1,0,0,0,0,67.0,3,2,1,10,0,1,0,1,2148.0
1,0,0,0,0,46.0,1,1,1,9,1,0,0,1,2763.0
0,0,0,1,0,205.0,3,2,1,2,1,0,0,1,3334.0
0,1,0,0,0,550.0,5,5,3,0,1,0,0,1,9660.0
0,0,0,1,0,50.0,1,1,1,3,1,0,0,1,1085.0
1,0,0,0,0,266.0,4,5,4,7,1,0,0,1,15110.0
0,0,1,0,0,280.0,3,2,2,10,1,0,1,0,12370.0
1,0,0,0,0,1600.0,6,6,6,0,1,0,1,0,9549.0
1,0,0,0,0,70.0,1,1,0,4,1,0,0,1,3347.0
1,0,0,0,0,84.0,3,2,2,8,0,1,0,1,3320.0
0,0,0,0,1,40.0,1,1,0,3,0,1,0,1,1626.0
0,0,1,0,0,117.0,3,2,1,7,1,0,0,1,5297.0
1,0,0,0,0,68.0,2,2,2,8,1,0,1,0,4740.0
0,0,0,0,1,140.0,2,2,2,11,1,0,1,0,3634.0
1,0,0,0,0,450.0,4,2,3,0,1,0,0,1,14200.0
0,1,0,0,0,44.0,1,2,0,3,1,0,0,1,1610.0
1,0,0,0,0,40.0,1,1,1,3,1,0,1,0,3979.0
1,0,0,0,0,70.0,1,2,1,1,1,0,1,0,9864.0
1,0,0,0,0,50.0,1,2,0,0,1,0,0,1,964.0
0,0,0,0,1,405.0,2,3,0,7,1,0,0,1,8253.0
1,0,0,0,0,75.0,2,2,1,1,1,0,0,1,4066.0
0,0,0,0,1,80.0,3,3,1,3,1,0,0,1,2081.0
1,0,0,0,0,450.0,4,5,6,0,1,0,0,1,13520.0
1,0,0,0,0,225.0,4,5,4,10,1,0,1,0,8797.0
1,0,0,0,0,60.0,2,1,1,5,0,1,0,1,3358.0
1,0,0,0,0,31.0,1,1,1,9,0,1,1,0,5094.0
1,0,0,0,0,100.0,3,1,3,0,1,0,0,1,2195.0
0,0,0,0,1,20.0,1,1,0,6,0,1,0,1,1563.0
1,0,0,0,0,200.0,3,4,8,0,1,0,0,1,7131.0
0,0,0,1,0,50.0,1,1,1,8,1,0,0,1,2554.0
1,0,0,0,0,61.0,3,2,2,15,1,0,0,1,3030.0
1,0,0,0,0,200.0,3,4,2,3,1,0,0,1,15220.0
0,0,0,0,1,100.0,2,2,0,0,1,0,0,1,11280.0
1,0,0,0,0,365.0,4,5,6,4,1,0,0,1,20390.0
1,0,0,0,0,38.0,1,1,0,13,1,0,0,1,3517.0
0,0,1,0,0,49.0,2,1,0,4,1,0,0,1,1788.0
1,0,0,0,0,207.0,3,5,4,6,1,0,0,1,15490.0
0,0,0,1,0,82.0,3,2,1,6,1,0,0,1,2487.0
1,0,0,0,0,400.0,5,4,3,0,1,0,0,1,4311.0
0,0,1,0,0,170.0,4,2,2,6,1,0,0,1,12370.0
0,1,0,0,0,105.0,3,2,2,3,1,0,1,0,3520.0
1,0,0,0,0,383.0,4,4,5,2,1,0,0,1,5941.0
1,0,0,0,0,168.0,3,3,3,3,1,0,0,1,4662.0
1,0,0,0,0,53.0,2,2,1,10,1,0,1,0,4760.0
0,1,0,0,0,320.0,4,3,2,0,1,0,0,1,4705.0
1,0,0,0,0,300.0,3,4,3,18,1,0,0,1,14360.0
0,0,0,1,0,100.0,3,2,3,0,1,0,0,1,2234.0
1,0,0,0,0,40.0,1,1,0,0,1,0,0,1,992.0
1,0,0,0,0,180.0,3,1,0,0,1,0,0,1,2872.0
1,0,0,0,0,257.0,4,5,4,8,1,0,1,0,11430.0
1,0,0,0,0,178.0,2,4,2,2,1,0,0,1,10280.0
1,0,0,0,0,179.0,3,3,0,9,0,1,1,0,14450.0
0,1,0,0,0,64.0,2,1,0,1,1,0,0,1,2118.0
0,1,0,0,0,60.0,2,1,0,1,1,0,0,1,1356.0
1,0,0,0,0,55.0,1,1,1,11,0,1,0,1,3072.0
1,0,0,0,0,50.0,1,1,0,8,0,1,0,1,2465.0
1,0,0,0,0,82.0,3,2,2,19,0,1,0,1,2490.0
0,0,1,0,0,60.0,1,1,1,7,1,0,0,1,1982.0
0,1,0,0,0,40.0,1,1,1,9,0,1,1,0,2586.0
0,0,0,1,0,230.0,4,4,8,0,1,0,0,1,5497.0
1,0,0,0,0,73.0,2,1,1,2,1,0,0,1,2017.0
1,0,0,0,0,79.0,2,2,1,1,1,0,1,0,2701.0
1,0,0,0,0,230.0,3,4,2,3,1,0,0,1,7153.0
0,0,1,0,0,214.0,3,3,3,4,1,0,0,1,18810.0
1,0,0,0,0,120.0,2,1,0,0,1,0,0,1,1613.0
1,0,0,0,0,200.0,4,2,1,0,0,1,0,1,2872.0
0,1,0,0,0,85.0,3,2,2,9,0,1,1,0,4391.0
1,0,0,0,0,45.0,1,1,1,1,0,1,1,0,8590.0
0,1,0,0,0,30.0,1,1,0,4,1,0,0,1,987.0
1,0,0,0,0,57.0,2,2,1,3,1,0,0,1,2806.0
1,0,0,0,0,500.0,4,7,3,0,1,0,0,1,17730.0
1,0,0,0,0,322.0,4,5,5,17,1,0,1,0,19770.0
1,0,0,0,0,20.0,1,1,0,3,0,1,0,1,1774.0
0,1,0,0,0,100.0,2,2,1,0,0,1,0,1,1370.0
1,0,0,0,0,620.0,4,6,4,1,1,0,0,1,27840.0
0,1,0,0,0,240.0,4,3,5,0,1,0,0,1,2665.0
1,0,0,0,0,95.0,3,2,2,10,1,0,0,1,8131.0
1,0,0,0,0,35.0,1,1,1,6,1,0,0,1,2768.0
0,0,0,0,1,325.0,5,4,7,0,1,0,1,0,9463.0
1,0,0,0,0,58.0,3,1,1,1,1,0,1,0,3313.0
1,0,0,0,0,200.0,4,4,3,6,0,1,0,1,11520.0
1,0,0,0,0,92.0,3,2,2,2,1,0,0,1,2771.0
0,0,0,0,1,65.0,2,1,1,9,1,0,0,1,2096.0
0,0,0,1,0,57.0,2,1,0,2,1,0,0,1,1220.0
1,0,0,0,0,50.0,2,1,1,2,1,0,0,1,2021.0
1,0,0,0,0,165.0,4,5,2,4,1,0,1,0,12440.0
0,0,1,0,0,70.0,2,1,1,6,1,0,0,1,2947.0
1,0,0,0,0,230.0,4,3,1,1,0,1,0,1,6964.0
0,0,1,0,0,34.0,1,1,0,3,0,1,1,0,2960.0
0,0,1,0,0,25.0,1,1,0,0,0,1,0,1,671.0
1,0,0,0,0,50.0,2,1,1,2,1,0,0,1,1823.0
0,1,0,0,0,120.0,3,2,2,2,1,0,1,0,3874.0
0,1,0,0,0,60.0,2,1,1,0,1,0,0,1,1521.0
1,0,0,0,0,67.0,2,2,1,8,1,0,0,1,3464.0
1,0,0,0,0,22.0,1,1,0,26,1,0,0,1,2551.0
1,0,0,0,0,197.0,3,1,2,0,1,0,0,1,2422.0
0,1,0,0,0,105.0,3,3,1,3,1,0,1,0,3764.0
1,0,0,0,0,80.0,2,2,1,0,0,1,0,1,1564.0
0,0,0,0,1,140.0,4,2,2,5,0,1,0,1,3607.0
0,0,1,0,0,70.0,2,2,1,9,1,0,0,1,5436.0
0,1,0,0,0,383.0,5,5,4,0,1,0,0,1,10430.0
1,0,0,0,0,172.0,3,4,3,5,1,0,0,1,11670.0
0,1,0,0,0,57.0,2,2,1,6,0,1,0,1,2327.0
1,0,0,0,0,32.0,1,1,1,23,1,0,0,1,4242.0
0,0,0,0,1,341.0,10,6,7,0,1,0,0,1,6050.0
0,0,0,0,1,600.0,5,6,8,0,1,0,1,0,11320.0
1,0,0,0,0,43.0,2,1,1,13,0,1,0,1,2351.0
0,0,0,1,0,98.0,3,2,1,1,1,0,0,1,2060.0
1,0,0,0,0,36.0,2,1,0,6,1,0,0,1,2403.0
0,0,1,0,0,42.0,1,1,0,4,1,0,1,0,3416.0
0,0,0,1,0,120.0,3,3,3,8,0,1,0,1,3602.0
0,0,1,0,0,78.0,2,2,1,8,1,0,0,1,2429.0
1,0,0,0,0,113.0,3,4,2,7,1,0,0,1,6242.0
1,0,0,0,0,47.0,2,1,1,1,0,1,0,1,1968.0
1,0,0,0,0,60.0,2,2,1,5,1,0,0,1,1795.0
0,1,0,0,0,77.0,2,1,0,1,0,1,0,1,1172.0
0,1,0,0,0,75.0,2,2,1,3,1,0,0,1,1864.0
1,0,0,0,0,60.0,3,1,1,3,1,0,0,1,2040.0
1,0,0,0,0,240.0,3,4,3,9,1,0,0,1,8799.0
1,0,0,0,0,48.0,1,1,1,4,1,0,0,1,4191.0
0,0,0,0,1,70.0,3,1,1,8,1,0,0,1,1784.0
0,0,0,0,1,345.0,3,3,0,0,0,1,1,0,3708.0
1,0,0,0,0,250.0,4,2,3,2,0,1,1,0,18290.0
1,0,0,0,0,158.0,4,4,3,4,1,0,1,0,6124.0
0,1,0,0,0,55.0,2,1,1,0,1,0,1,0,1358.0
0,0,1,0,0,80.0,2,1,1,17,1,0,0,1,2945.0
0,1,0,0,0,42.0,1,1,1,11,1,0,0,1,2783.0
1,0,0,0,0,80.0,3,3,2,20,1,0,0,1,5349.0
1,0,0,0,0,50.0,1,1,0,1,1,0,0,1,2117.0
0,0,1,0,0,380.0,4,3,2,9,1,0,0,1,19760.0
1,0,0,0,0,85.0,2,2,1,6,1,0,1,0,6635.0
0,0,0,0,1,120.0,4,3,2,1,1,0,0,1,3294.0
1,0,0,0,0,214.0,4,5,4,6,1,0,0,1,6554.0
1,0,0,0,0,277.0,4,4,6,5,1,0,0,1,9996.0
0,0,0,1,0,50.0,2,1,1,4,1,0,0,1,1424.0
0,0,0,0,1,90.0,3,2,2,2,0,1,0,1,2716.0
1,0,0,0,0,287.0,4,5,2,0,1,0,1,0,6408.0
1,0,0,0,0,11.0,1,1,0,1,0,1,1,0,2368.0
0,1,0,0,0,62.0,2,1,1,7,0,1,0,1,2183.0
1,0,0,0,0,45.0,1,1,1,7,0,1,1,0,3782.0
0,1,0,0,0,80.0,2,1,1,1,1,0,0,1,1945.0
1,0,0,0,0,115.0,3,3,2,5,0,1,0,1,6186.0
0,1,0,0,0,110.0,2,2,1,3,1,0,1,0,2579.0
1,0,0,0,0,162.0,3,3,2,4,1,0,0,1,9212.0
0,0,1,0,0,85.0,3,2,1,4,1,0,0,1,3380.0
0,0,0,0,1,105.0,4,3,3,5,1,0,0,1,3302.0
1,0,0,0,0,180.0,2,2,5,0,1,0,0,1,3048.0
0,0,1,0,0,80.0,2,1,0,9,1,0,0,1,1331.0
1,0,0,0,0,56.0,2,1,1,6,1,0,0,1,2919.0
